2.3335933685302734,1
2.2722015380859375,1
2.213853359222412,1
2.1705009937286377,1
2.1172661781311035,1
2.101269245147705,1
2.0885581970214844,1
1.9641202688217163,1
1.9818689823150635,1
1.926943302154541,1
1.964888095855713,1
1.8180683851242065,1
1.8457140922546387,1
1.7040436267852783,1
1.645174264907837,1
1.5971728563308716,1
1.4711251258850098,1
1.6130417585372925,1
1.4121733903884888,1
1.3185787200927734,1
1.3247798681259155,1
1.2959463596343994,1
1.2423949241638184,1
1.3700666427612305,1
1.237716555595398,1
0.9853620529174805,1
1.2035739421844482,1
1.1805872917175293,1
1.11714768409729,1
1.0633001327514648,1
1.105987310409546,1
0.9016247987747192,1
0.9128074645996094,1
0.9841966032981873,1
1.0484063625335693,1
0.7724682092666626,1
1.0814357995986938,1
0.8928815126419067,1
1.0572211742401123,1
1.0293370485305786,1
0.7986212968826294,1
0.8833537101745605,1
0.6912423372268677,1
0.7844620943069458,1
0.8636587858200073,1
0.7022509574890137,1
0.814086377620697,1
0.8911396861076355,1
0.8053228855133057,1
0.6296336054801941,1
0.7820321321487427,1
0.6893892884254456,1
0.8709653615951538,1
0.9752839207649231,1
0.7375698089599609,1
0.630112886428833,1
0.6424971222877502,1
0.5913786888122559,1
0.7089174389839172,1
0.5660845637321472,1
0.6010875701904297,1
0.6418184041976929,1
0.46060189604759216,1
0.46168309450149536,1
0.5201327800750732,1
0.6257922649383545,1
0.7028951644897461,1
0.5229388475418091,1
0.49644166231155396,1
0.3930957019329071,1
0.5141538977622986,1
0.5740779042243958,1
0.5172637701034546,1
0.8676707148551941,1
0.6575682163238525,1
0.6119526624679565,1
0.6049093008041382,1
0.5203442573547363,1
0.4914214015007019,1
0.6088791489601135,1
0.5906495451927185,1
0.5807090997695923,1
0.30069679021835327,1
0.6515915989875793,1
0.4669167995452881,1
0.6204900145530701,1
0.6042535305023193,1
0.6414880752563477,1
0.5062185525894165,1
0.44705963134765625,1
0.4683536887168884,1
0.6228519082069397,1
0.7264748215675354,1
0.4028494656085968,1
0.6349218487739563,1
0.41619712114334106,1
0.6325037479400635,1
0.5626586675643921,1
0.4069380462169647,1
0.39921265840530396,1
0.5263411998748779,1
0.5512075424194336,1
0.44611629843711853,1
0.46710628271102905,1
0.455248087644577,1
0.350120484828949,1
0.4018043577671051,1
0.40660393238067627,1
0.4245278239250183,1
0.4642393887042999,1
0.49826425313949585,1
0.4833030104637146,1
0.3600999414920807,1
0.47303104400634766,1
0.4512295424938202,1
0.4841384291648865,1
0.569928765296936,1
0.5048121213912964,1
0.53038489818573,1
0.5133183598518372,1
0.4130389988422394,1
0.4580160677433014,1
0.37699973583221436,1
0.324290931224823,1
0.5421745777130127,1
0.42644867300987244,1
0.45864176750183105,1
0.34167152643203735,1
0.378492534160614,1
0.44007280468940735,1
0.2992260754108429,1
0.42540523409843445,1
0.3474430739879608,1
0.31225883960723877,1
0.40753984451293945,1
0.27995991706848145,1
0.2720092535018921,1
0.3708517849445343,1
0.43025118112564087,1
0.29091519117355347,1
0.41508665680885315,1
0.2805826663970947,1
0.4307025671005249,1
0.42194464802742004,1
0.3516469895839691,1
0.3811544179916382,1
0.29053106904029846,1
0.37777429819107056,1
0.2601800560951233,1
0.38184046745300293,1
0.3012714684009552,1
0.3159879446029663,1
0.39056795835494995,1
0.42203545570373535,1
0.2621082067489624,1
0.3054858148097992,1
0.3413877487182617,1
0.22739313542842865,1
0.23299360275268555,1
0.27469849586486816,1
0.3489297032356262,1
0.40693309903144836,1
0.45005616545677185,1
0.29088279604911804,1
0.2514166831970215,1
0.35366958379745483,1
0.2002870887517929,1
0.3713403642177582,1
0.31693097949028015,1
0.28041112422943115,1
0.45244139432907104,1
0.2917086184024811,1
0.3254947364330292,1
0.5018791556358337,1
0.4204900562763214,1
0.24642948806285858,1
0.40680941939353943,1
0.30054569244384766,1
0.22858558595180511,1
0.30504488945007324,1
0.3707606792449951,1
0.3890847861766815,1
0.49109798669815063,1
0.22409632802009583,1
0.25013208389282227,1
0.30371037125587463,1
0.5058164000511169,1
0.437427818775177,1
0.1522584855556488,1
0.3757736086845398,1
0.23561382293701172,1
0.317280113697052,1
0.39441245794296265,1
0.19501060247421265,1
0.37546128034591675,1
0.29169806838035583,1
0.2734137177467346,1
0.2904295325279236,1
0.30317485332489014,1
0.3514907956123352,1
0.29147011041641235,1
0.3148351311683655,1
0.397258460521698,1
0.3033864498138428,1
0.2709462642669678,1
0.42605048418045044,1
0.2757076919078827,1
0.46622827649116516,1
0.24807851016521454,1
0.35129356384277344,1
0.3037751317024231,1
0.2768906354904175,1
0.2818439304828644,1
0.18352878093719482,1
0.2910195589065552,1
0.41078370809555054,1
0.2715523838996887,1
0.24652814865112305,1
0.46814584732055664,1
0.26406997442245483,1
0.17234492301940918,1
0.27275288105010986,1
0.15660127997398376,1
0.36603593826293945,1
0.23537105321884155,1
0.17337258160114288,1
0.27898406982421875,1
0.1588059812784195,1
0.25959867238998413,1
0.22720205783843994,1
0.33819055557250977,1
0.3668256402015686,1
0.15677547454833984,1
0.17072543501853943,1
0.3470466136932373,1
0.23872655630111694,1
0.20306575298309326,1
0.22800791263580322,1
0.22841426730155945,1
0.18292933702468872,1
0.35738861560821533,1
0.24603399634361267,1
0.21746215224266052,1
0.37985342741012573,1
0.2864394187927246,1
0.225296288728714,1
0.27877277135849,1
0.18682657182216644,1
0.17629596590995789,1
0.16910913586616516,1
0.24252304434776306,1
0.38836851716041565,1
0.20776602625846863,1
0.3284521698951721,1
0.20975370705127716,1
0.4172636568546295,1
0.24422261118888855,1
0.32803091406822205,1
0.2933167815208435,1
0.20263299345970154,1
0.21676525473594666,1
0.1725882589817047,1
0.16685448586940765,1
0.18164211511611938,1
0.37328019738197327,1
0.2620903253555298,1
0.20213162899017334,1
0.21449124813079834,1
0.3356405198574066,1
0.2066064029932022,1
0.21641917526721954,1
0.1120627298951149,1
0.37869036197662354,1
0.15857501327991486,1
0.09990669786930084,1
0.1927129030227661,1
0.28713083267211914,1
0.1791006624698639,1
0.3263627886772156,1
0.343806654214859,1
0.15317483246326447,1
0.3286975920200348,1
0.26296496391296387,1
0.2653655409812927,1
0.21498839557170868,1
0.20047152042388916,1
0.27018043398857117,1
0.22679825127124786,1
0.2702982723712921,1
0.2300288826227188,1
0.2718508541584015,1
0.1356186866760254,1
0.308759480714798,1
0.2144259214401245,1
0.25918954610824585,1
0.18838772177696228,1
0.15713486075401306,1
0.22584298253059387,1
0.20449943840503693,1
0.1725207269191742,1
0.23933464288711548,1
0.15954278409481049,1
0.26832228899002075,1
0.22675779461860657,1
0.2820199728012085,1
