100,64
98.4375,64
100,64
100,64
100,64
98.4375,64
100,64
96.875,64
100,64
96.875,64
100,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
96.875,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
98.4375,64
98.4375,64
98.4375,64
100,64
100,64
100,64
100,64
98.4375,64
100,64
100,64
100,64
98.4375,64
100,64
100,64
100,64
96.875,64
100,64
100,64
100,64
100,64
98.4375,64
100,64
96.875,64
100,64
100,64
98.4375,64
96.875,64
98.4375,64
100,64
100,64
100,64
98.4375,64
96.875,64
100,64
100,64
98.4375,64
98.4375,64
100,64
96.875,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
96.875,64
100,64
96.875,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
98.4375,64
98.4375,64
96.875,64
100,64
100,64
100,64
98.4375,64
98.4375,64
98.4375,64
98.4375,64
98.4375,64
100,64
96.875,64
100,64
100,64
100,64
100,64
100,64
100,64
98.4375,64
96.875,64
100,64
98.4375,64
100,64
100,64
98.4375,64
100,64
98.4375,64
100,64
100,64
96.875,64
100,64
98.4375,64
100,64
100,64
100,64
96.875,64
100,64
100,64
100,64
100,64
100,64
100,64
98.4375,64
100,64
100,64
98.4375,64
98.4375,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
98.4375,64
100,64
98.4375,64
98.4375,64
100,64
96.875,64
100,64
100,64
100,64
100,64
98.4375,64
98.4375,64
100,64
100,64
100,64
96.875,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
98.4375,64
98.4375,64
98.4375,64
98.4375,64
100,64
100,64
98.4375,64
100,64
100,64
98.4375,64
96.875,64
98.4375,64
100,64
100,64
98.4375,64
100,64
98.4375,64
100,64
100,64
100,64
96.875,64
98.4375,64
100,64
100,64
98.4375,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
96.875,64
100,64
100,64
100,64
96.875,64
100,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
98.4375,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
100,64
98.4375,64
100,64
96.875,64
100,64
100,64
98.4375,64
100,64
98.4375,64
100,64
100,64
98.4375,64
96.875,64
100,64
100,64
98.4375,64
100,64
100,64
98.4375,64
100,64
100,64
98.4375,64
98.4375,64
100,64
100,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
100,64
96.875,64
98.4375,64
100,64
100,64
98.4375,64
98.4375,64
100,64
100,64
100,64
98.4375,64
98.4375,64
98.4375,64
98.4375,64
100,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
98.4375,64
100,64
100,64
98.4375,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
